id,activity_day,calories,activity_hour
1644430081,4/22/2016,84,7:00:00
1644430081,4/22/2016,84,8:00:00
1644430081,4/22/2016,84,9:00:00
1644430081,4/22/2016,84,10:00:00
1644430081,4/22/2016,84,11:00:00
1644430081,4/22/2016,129,12:00:00
1644430081,4/22/2016,150,13:00:00
1644430081,4/22/2016,151,14:00:00
1644430081,4/22/2016,85,15:00:00
1644430081,4/22/2016,109,16:00:00
1644430081,4/22/2016,85,17:00:00
1644430081,4/22/2016,84,18:00:00
1644430081,4/22/2016,88,19:00:00
1644430081,4/22/2016,156,20:00:00
1644430081,4/22/2016,95,21:00:00
1644430081,4/22/2016,84,22:00:00
1644430081,4/22/2016,84,23:00:00
1644430081,4/23/2016,84,0:00:00
1644430081,4/23/2016,87,1:00:00
1644430081,4/23/2016,87,2:00:00
1644430081,4/23/2016,84,3:00:00
1644430081,4/23/2016,84,4:00:00
1644430081,4/23/2016,84,5:00:00
1644430081,4/23/2016,84,6:00:00
1644430081,4/23/2016,84,7:00:00
1644430081,4/23/2016,89,8:00:00
1644430081,4/23/2016,84,9:00:00
1644430081,4/23/2016,84,10:00:00
1644430081,4/23/2016,84,11:00:00
1644430081,4/23/2016,84,12:00:00
1644430081,4/23/2016,84,13:00:00
1644430081,4/23/2016,84,14:00:00
1644430081,4/23/2016,84,15:00:00
1644430081,4/23/2016,98,16:00:00
1644430081,4/23/2016,160,17:00:00
1644430081,4/23/2016,236,18:00:00
1644430081,4/23/2016,277,19:00:00
1644430081,4/23/2016,275,20:00:00
1644430081,4/23/2016,102,21:00:00
1644430081,4/23/2016,84,22:00:00
1644430081,4/23/2016,85,23:00:00
1644430081,4/24/2016,85,0:00:00
1644430081,4/24/2016,86,1:00:00
1644430081,4/24/2016,85,2:00:00
1644430081,4/24/2016,84,3:00:00
1644430081,4/24/2016,84,4:00:00
1644430081,4/24/2016,84,5:00:00
1644430081,4/24/2016,84,6:00:00
1644430081,4/24/2016,84,7:00:00
1644430081,4/24/2016,84,8:00:00
1644430081,4/24/2016,84,9:00:00
1644430081,4/24/2016,84,10:00:00
1644430081,4/24/2016,84,11:00:00
1644430081,4/24/2016,112,12:00:00
1644430081,4/24/2016,166,13:00:00
1644430081,4/24/2016,168,14:00:00
1644430081,4/24/2016,129,15:00:00
1644430081,4/24/2016,89,16:00:00
1644430081,4/24/2016,116,17:00:00
1644430081,4/24/2016,99,18:00:00
1644430081,4/24/2016,134,19:00:00
1644430081,4/24/2016,129,20:00:00
1644430081,4/24/2016,84,21:00:00
1644430081,4/24/2016,86,22:00:00
1644430081,4/24/2016,86,23:00:00
1644430081,4/25/2016,84,0:00:00
1644430081,4/25/2016,84,1:00:00
1644430081,4/25/2016,84,2:00:00
1644430081,4/25/2016,84,3:00:00
1644430081,4/25/2016,84,4:00:00
1644430081,4/25/2016,84,5:00:00
1644430081,4/25/2016,84,6:00:00
1644430081,4/25/2016,84,7:00:00
1644430081,4/25/2016,142,8:00:00
1644430081,4/25/2016,99,9:00:00
1644430081,4/25/2016,180,10:00:00
1644430081,4/25/2016,117,11:00:00
1644430081,4/25/2016,100,12:00:00
1644430081,4/25/2016,134,13:00:00
1644430081,4/25/2016,92,14:00:00
1644430081,4/25/2016,99,15:00:00
1644430081,4/25/2016,106,16:00:00
1644430081,4/25/2016,136,17:00:00
1644430081,4/25/2016,126,18:00:00
1644430081,4/25/2016,143,19:00:00
1644430081,4/25/2016,84,20:00:00
1644430081,4/25/2016,84,21:00:00
1644430081,4/25/2016,84,22:00:00
1644430081,4/25/2016,95,23:00:00
1644430081,4/26/2016,85,0:00:00
1644430081,4/26/2016,84,1:00:00
1644430081,4/26/2016,84,2:00:00
1644430081,4/26/2016,84,3:00:00
1644430081,4/26/2016,84,4:00:00
1644430081,4/26/2016,84,5:00:00
1644430081,4/26/2016,84,6:00:00
1644430081,4/26/2016,84,7:00:00
1644430081,4/26/2016,131,8:00:00
1644430081,4/26/2016,131,9:00:00
1644430081,4/26/2016,100,10:00:00
1644430081,4/26/2016,106,11:00:00
1644430081,4/26/2016,101,12:00:00
1644430081,4/26/2016,135,13:00:00
1644430081,4/26/2016,115,14:00:00
1644430081,4/26/2016,125,15:00:00
1644430081,4/26/2016,115,16:00:00
1644430081,4/26/2016,113,17:00:00
1644430081,4/26/2016,229,18:00:00
1644430081,4/26/2016,215,19:00:00
1644430081,4/26/2016,183,20:00:00
1644430081,4/26/2016,329,21:00:00
1644430081,4/26/2016,221,22:00:00
1644430081,4/26/2016,96,23:00:00
1644430081,4/27/2016,84,0:00:00
1644430081,4/27/2016,84,1:00:00
1644430081,4/27/2016,84,2:00:00
1644430081,4/27/2016,84,3:00:00
1644430081,4/27/2016,84,4:00:00
1644430081,4/27/2016,84,5:00:00
1644430081,4/27/2016,84,6:00:00
1644430081,4/27/2016,84,7:00:00
1644430081,4/27/2016,131,8:00:00
1644430081,4/27/2016,112,9:00:00
1644430081,4/27/2016,117,10:00:00
1644430081,4/27/2016,118,11:00:00
1644430081,4/27/2016,101,12:00:00
1644430081,4/27/2016,141,13:00:00
1644430081,4/27/2016,107,14:00:00
1644430081,4/27/2016,144,15:00:00
1644430081,4/27/2016,107,16:00:00
1644430081,4/27/2016,142,17:00:00
1644430081,4/27/2016,135,18:00:00
1644430081,4/27/2016,114,19:00:00
1644430081,4/27/2016,95,20:00:00
1644430081,4/27/2016,84,21:00:00
1644430081,4/27/2016,84,22:00:00
1644430081,4/27/2016,84,23:00:00
1644430081,4/28/2016,84,0:00:00
1644430081,4/28/2016,84,1:00:00
1644430081,4/28/2016,84,2:00:00
1644430081,4/28/2016,84,3:00:00
1644430081,4/28/2016,84,4:00:00
1644430081,4/28/2016,84,5:00:00
1644430081,4/28/2016,84,6:00:00
1644430081,4/28/2016,84,7:00:00
1644430081,4/28/2016,123,8:00:00
1644430081,4/28/2016,112,9:00:00
1644430081,4/28/2016,126,10:00:00
1644430081,4/28/2016,108,11:00:00
1644430081,4/28/2016,102,12:00:00
1644430081,4/28/2016,120,13:00:00
1644430081,4/28/2016,107,14:00:00
1644430081,4/28/2016,130,15:00:00
1644430081,4/28/2016,120,16:00:00
1644430081,4/28/2016,139,17:00:00
1644430081,4/28/2016,213,18:00:00
1644430081,4/28/2016,272,19:00:00
1644430081,4/28/2016,218,20:00:00
1644430081,4/28/2016,259,21:00:00
1644430081,4/28/2016,201,22:00:00
1644430081,4/28/2016,84,23:00:00
1644430081,4/29/2016,84,0:00:00
1644430081,4/29/2016,84,1:00:00
1644430081,4/29/2016,84,2:00:00
1644430081,4/29/2016,84,3:00:00
1644430081,4/29/2016,84,4:00:00
1644430081,4/29/2016,84,5:00:00
1644430081,4/29/2016,84,6:00:00
1644430081,4/29/2016,122,7:00:00
1644430081,4/29/2016,102,8:00:00
1644430081,4/29/2016,101,9:00:00
1644430081,4/29/2016,127,10:00:00
1644430081,4/29/2016,134,11:00:00
1644430081,4/29/2016,96,12:00:00
1644430081,4/29/2016,133,13:00:00
1644430081,4/29/2016,141,14:00:00
1644430081,4/29/2016,135,15:00:00
1644430081,4/29/2016,116,16:00:00
1644430081,4/29/2016,168,17:00:00
1644430081,4/29/2016,97,18:00:00
1644430081,4/29/2016,85,19:00:00
1644430081,4/29/2016,85,20:00:00
1644430081,4/29/2016,97,21:00:00
1644430081,4/29/2016,84,22:00:00
1644430081,4/29/2016,84,23:00:00
1644430081,4/30/2016,84,0:00:00
1644430081,4/30/2016,84,1:00:00
1644430081,4/30/2016,84,2:00:00
1644430081,4/30/2016,84,3:00:00
1644430081,4/30/2016,84,4:00:00
1644430081,4/30/2016,84,5:00:00
1644430081,4/30/2016,84,6:00:00
1644430081,4/30/2016,204,7:00:00
1644430081,4/30/2016,194,8:00:00
1644430081,4/30/2016,176,9:00:00
1644430081,4/30/2016,168,10:00:00
1644430081,4/30/2016,236,11:00:00
1644430081,4/30/2016,189,12:00:00
1644430081,4/30/2016,175,13:00:00
1644430081,4/30/2016,139,14:00:00
1644430081,4/30/2016,93,15:00:00
1644430081,4/30/2016,85,16:00:00
1644430081,4/30/2016,159,17:00:00
1644430081,4/30/2016,323,18:00:00
1644430081,4/30/2016,287,19:00:00
1644430081,4/30/2016,224,20:00:00
1644430081,4/30/2016,307,21:00:00
1644430081,4/30/2016,212,22:00:00
1644430081,4/30/2016,84,23:00:00
1644430081,5/1/2016,84,0:00:00
1644430081,5/1/2016,84,1:00:00
1644430081,5/1/2016,84,2:00:00
1644430081,5/1/2016,84,3:00:00
1644430081,5/1/2016,84,4:00:00
1644430081,5/1/2016,84,5:00:00
1644430081,5/1/2016,84,6:00:00
1644430081,5/1/2016,84,7:00:00
1644430081,5/1/2016,84,8:00:00
1644430081,5/1/2016,84,9:00:00
1644430081,5/1/2016,84,10:00:00
1644430081,5/1/2016,84,11:00:00
1644430081,5/1/2016,129,12:00:00
1644430081,5/1/2016,125,13:00:00
1644430081,5/1/2016,197,14:00:00
1644430081,5/1/2016,109,15:00:00
1644430081,5/1/2016,202,16:00:00
1644430081,5/1/2016,161,17:00:00
1644430081,5/1/2016,189,18:00:00
1644430081,5/1/2016,179,19:00:00
1644430081,5/1/2016,139,20:00:00
1644430081,5/1/2016,84,21:00:00
1644430081,5/1/2016,84,22:00:00
1644430081,5/1/2016,84,23:00:00
1644430081,5/2/2016,84,0:00:00
1644430081,5/2/2016,84,1:00:00
1644430081,5/2/2016,84,2:00:00
1644430081,5/2/2016,84,3:00:00
1644430081,5/2/2016,84,4:00:00
1644430081,5/2/2016,84,5:00:00
1644430081,5/2/2016,84,6:00:00
1644430081,5/2/2016,84,7:00:00
1644430081,5/2/2016,84,8:00:00
1644430081,5/2/2016,84,9:00:00
1644430081,5/2/2016,84,10:00:00
1644430081,5/2/2016,132,11:00:00
1644430081,5/2/2016,113,12:00:00
1644430081,5/2/2016,98,13:00:00
1644430081,5/2/2016,135,14:00:00
1644430081,5/2/2016,112,15:00:00
1644430081,5/2/2016,132,16:00:00
1644430081,5/2/2016,170,17:00:00
1644430081,5/2/2016,171,18:00:00
1644430081,5/2/2016,171,19:00:00
1644430081,5/2/2016,122,20:00:00
1644430081,5/2/2016,84,21:00:00
1644430081,5/2/2016,84,22:00:00
1644430081,5/2/2016,85,23:00:00
1644430081,5/3/2016,87,0:00:00
1644430081,5/3/2016,84,1:00:00
1644430081,5/3/2016,84,2:00:00
1644430081,5/3/2016,84,3:00:00
1644430081,5/3/2016,84,4:00:00
1644430081,5/3/2016,84,5:00:00
1644430081,5/3/2016,84,6:00:00
1644430081,5/3/2016,84,7:00:00
1644430081,5/3/2016,119,8:00:00
1644430081,5/3/2016,110,9:00:00
1644430081,5/3/2016,149,10:00:00
1644430081,5/3/2016,113,11:00:00
1644430081,5/3/2016,101,12:00:00
1644430081,5/3/2016,146,13:00:00
1644430081,5/3/2016,101,14:00:00
1644430081,5/3/2016,101,15:00:00
1644430081,5/3/2016,113,16:00:00
1644430081,5/3/2016,134,17:00:00
1644430081,5/3/2016,205,18:00:00
1644430081,5/3/2016,278,19:00:00
1644430081,5/3/2016,319,20:00:00
1644430081,5/3/2016,313,21:00:00
1644430081,5/3/2016,256,22:00:00
1644430081,5/3/2016,87,23:00:00
1644430081,5/4/2016,86,0:00:00
1644430081,5/4/2016,84,1:00:00
1644430081,5/4/2016,84,2:00:00
1644430081,5/4/2016,84,3:00:00
1644430081,5/4/2016,84,4:00:00
1644430081,5/4/2016,84,5:00:00
1644430081,5/4/2016,84,6:00:00
1644430081,5/4/2016,84,7:00:00
1644430081,5/4/2016,129,8:00:00
1644430081,5/4/2016,84,9:00:00
1644430081,5/4/2016,84,10:00:00
1644430081,5/4/2016,84,11:00:00
1644430081,5/4/2016,96,12:00:00
1644430081,5/4/2016,104,13:00:00
1644430081,5/4/2016,84,14:00:00
1644430081,5/4/2016,144,15:00:00
1644430081,5/4/2016,84,16:00:00
1644430081,5/4/2016,84,17:00:00
1644430081,5/4/2016,141,18:00:00
1644430081,5/4/2016,84,19:00:00
1644430081,5/4/2016,88,20:00:00
1644430081,5/4/2016,86,21:00:00
1644430081,5/4/2016,85,22:00:00
1644430081,5/4/2016,84,23:00:00
1644430081,5/5/2016,84,0:00:00
1644430081,5/5/2016,84,1:00:00
1644430081,5/5/2016,84,2:00:00
1644430081,5/5/2016,84,3:00:00
1644430081,5/5/2016,84,4:00:00
1644430081,5/5/2016,84,5:00:00
1644430081,5/5/2016,84,6:00:00
1644430081,5/5/2016,84,7:00:00
1644430081,5/5/2016,122,8:00:00
1644430081,5/5/2016,84,9:00:00
1644430081,5/5/2016,84,10:00:00
1644430081,5/5/2016,84,11:00:00
1644430081,5/5/2016,110,12:00:00
1644430081,5/5/2016,86,13:00:00
1644430081,5/5/2016,84,14:00:00
1644430081,5/5/2016,84,15:00:00
1644430081,5/5/2016,84,16:00:00
1644430081,5/5/2016,135,17:00:00
1644430081,5/5/2016,115,18:00:00
1644430081,5/5/2016,165,19:00:00
1644430081,5/5/2016,108,20:00:00
1644430081,5/5/2016,123,21:00:00
1644430081,5/5/2016,108,22:00:00
1644430081,5/5/2016,211,23:00:00
1644430081,5/6/2016,205,0:00:00
1644430081,5/6/2016,136,1:00:00
1644430081,5/6/2016,152,2:00:00
1644430081,5/6/2016,155,3:00:00
1644430081,5/6/2016,92,4:00:00
1644430081,5/6/2016,92,5:00:00
1644430081,5/6/2016,92,6:00:00
1644430081,5/6/2016,92,7:00:00
1644430081,5/6/2016,131,8:00:00
1644430081,5/6/2016,198,9:00:00
1644430081,5/6/2016,116,10:00:00
1644430081,5/6/2016,106,11:00:00
1644430081,5/6/2016,235,12:00:00
1644430081,5/6/2016,202,13:00:00
1644430081,5/6/2016,141,14:00:00
1644430081,5/6/2016,255,15:00:00
1644430081,5/6/2016,114,16:00:00
1644430081,5/6/2016,128,17:00:00
1644430081,5/6/2016,121,18:00:00
1644430081,5/6/2016,129,19:00:00
1644430081,5/6/2016,123,20:00:00
1644430081,5/6/2016,164,21:00:00
1644430081,5/6/2016,105,22:00:00
1644430081,5/6/2016,98,23:00:00
1644430081,5/7/2016,103,0:00:00
1644430081,5/7/2016,84,1:00:00
1644430081,5/7/2016,84,2:00:00
1644430081,5/7/2016,84,3:00:00
1644430081,5/7/2016,84,4:00:00
1644430081,5/7/2016,84,5:00:00
1644430081,5/7/2016,84,6:00:00
1644430081,5/7/2016,84,7:00:00
1644430081,5/7/2016,140,8:00:00
1644430081,5/7/2016,108,9:00:00
1644430081,5/7/2016,113,10:00:00
1644430081,5/7/2016,257,11:00:00
1644430081,5/7/2016,240,12:00:00
1644430081,5/7/2016,265,13:00:00
1644430081,5/7/2016,225,14:00:00
1644430081,5/7/2016,171,15:00:00
1644430081,5/7/2016,223,16:00:00
1644430081,5/7/2016,227,17:00:00
1644430081,5/7/2016,99,18:00:00
1644430081,5/7/2016,124,19:00:00
1644430081,5/7/2016,141,20:00:00
1644430081,5/7/2016,133,21:00:00
1644430081,5/7/2016,127,22:00:00
1644430081,5/7/2016,118,23:00:00
1644430081,5/8/2016,112,0:00:00
1644430081,5/8/2016,132,1:00:00
1644430081,5/8/2016,167,2:00:00
1644430081,5/8/2016,96,3:00:00
1644430081,5/8/2016,98,4:00:00
1644430081,5/8/2016,98,5:00:00
1644430081,5/8/2016,98,6:00:00
1644430081,5/8/2016,98,7:00:00
1644430081,5/8/2016,98,8:00:00
1644430081,5/8/2016,153,9:00:00
1644430081,5/8/2016,178,10:00:00
1644430081,5/8/2016,155,11:00:00
1644430081,5/8/2016,125,12:00:00
1644430081,5/8/2016,133,13:00:00
1644430081,5/8/2016,132,14:00:00
1644430081,5/8/2016,128,15:00:00
1644430081,5/8/2016,147,16:00:00
1644430081,5/8/2016,173,17:00:00
1644430081,5/8/2016,91,18:00:00
1644430081,5/8/2016,90,19:00:00
1644430081,5/8/2016,92,20:00:00
1644430081,5/8/2016,143,21:00:00
1644430081,5/8/2016,141,22:00:00
1644430081,5/8/2016,109,23:00:00
1644430081,5/9/2016,88,0:00:00
1644430081,5/9/2016,86,1:00:00
1644430081,5/9/2016,86,2:00:00
1644430081,5/9/2016,86,3:00:00
1644430081,5/9/2016,86,4:00:00
1644430081,5/9/2016,86,5:00:00
1644430081,5/9/2016,86,6:00:00
1644430081,5/9/2016,86,7:00:00
1644430081,5/9/2016,168,8:00:00
1644430081,5/9/2016,113,9:00:00
1644430081,5/9/2016,110,10:00:00
1644430081,5/9/2016,119,11:00:00
1644430081,5/9/2016,200,12:00:00
1644430081,5/9/2016,177,13:00:00
1644430081,5/9/2016,115,14:00:00
1644430081,5/9/2016,119,15:00:00
1644430081,5/9/2016,117,16:00:00
1644430081,5/9/2016,117,17:00:00
1644430081,5/9/2016,147,18:00:00
1644430081,5/9/2016,413,19:00:00
1644430081,5/9/2016,137,20:00:00
1644430081,5/9/2016,90,21:00:00
1644430081,5/9/2016,84,22:00:00
1644430081,5/9/2016,88,23:00:00
1644430081,5/10/2016,87,0:00:00
1644430081,5/10/2016,84,1:00:00
1644430081,5/10/2016,84,2:00:00
1644430081,5/10/2016,84,3:00:00
1644430081,5/10/2016,84,4:00:00
1644430081,5/10/2016,84,5:00:00
1644430081,5/10/2016,84,6:00:00
1644430081,5/10/2016,84,7:00:00
1644430081,5/10/2016,97,8:00:00
1644430081,5/10/2016,131,9:00:00
1644430081,5/10/2016,101,10:00:00
1644430081,5/10/2016,84,11:00:00
1644430081,5/10/2016,84,12:00:00
1644430081,5/10/2016,115,13:00:00
1644430081,5/10/2016,84,14:00:00
1644430081,5/10/2016,84,15:00:00
1644430081,5/10/2016,84,16:00:00
1644430081,5/10/2016,84,17:00:00
1644430081,5/10/2016,235,18:00:00
1644430081,5/10/2016,191,19:00:00
1644430081,5/10/2016,205,20:00:00
1644430081,5/10/2016,268,21:00:00
1644430081,5/10/2016,186,22:00:00
1644430081,5/10/2016,87,23:00:00
1644430081,5/11/2016,85,0:00:00
1644430081,5/11/2016,84,1:00:00
1644430081,5/11/2016,84,2:00:00
1644430081,5/11/2016,84,3:00:00
1644430081,5/11/2016,84,4:00:00
1644430081,5/11/2016,84,5:00:00
1644430081,5/11/2016,84,6:00:00
1644430081,5/11/2016,113,7:00:00
1644430081,5/11/2016,130,8:00:00
1644430081,5/11/2016,122,9:00:00
1644430081,5/11/2016,114,10:00:00
1644430081,5/11/2016,111,11:00:00
1844505072,4/12/2016,56,0:00:00
1844505072,4/12/2016,56,1:00:00
1844505072,4/12/2016,56,2:00:00
1844505072,4/12/2016,56,3:00:00
1844505072,4/12/2016,56,4:00:00
1844505072,4/12/2016,56,5:00:00
1844505072,4/12/2016,56,6:00:00
1844505072,4/12/2016,56,7:00:00
1844505072,4/12/2016,66,8:00:00
1844505072,4/12/2016,124,9:00:00
1844505072,4/12/2016,108,10:00:00
1844505072,4/12/2016,105,11:00:00
1844505072,4/12/2016,127,12:00:00
1844505072,4/12/2016,97,13:00:00
1844505072,4/12/2016,97,14:00:00
1844505072,4/12/2016,108,15:00:00
1844505072,4/12/2016,105,16:00:00
1844505072,4/12/2016,100,17:00:00
1844505072,4/12/2016,104,18:00:00
1844505072,4/12/2016,93,19:00:00
1844505072,4/12/2016,106,20:00:00
1844505072,4/12/2016,82,21:00:00
1844505072,4/12/2016,96,22:00:00
1844505072,4/12/2016,65,23:00:00
1844505072,4/13/2016,56,0:00:00
1844505072,4/13/2016,56,1:00:00
1844505072,4/13/2016,56,2:00:00
1844505072,4/13/2016,56,3:00:00
1844505072,4/13/2016,56,4:00:00
1844505072,4/13/2016,56,5:00:00
1844505072,4/13/2016,56,6:00:00
1844505072,4/13/2016,56,7:00:00
1844505072,4/13/2016,56,8:00:00
1844505072,4/13/2016,57,9:00:00
1844505072,4/13/2016,116,10:00:00
1844505072,4/13/2016,91,11:00:00
1844505072,4/13/2016,95,12:00:00
1844505072,4/13/2016,65,13:00:00
1844505072,4/13/2016,73,14:00:00
1844505072,4/13/2016,81,15:00:00
1844505072,4/13/2016,98,16:00:00
1844505072,4/13/2016,85,17:00:00
1844505072,4/13/2016,112,18:00:00
1844505072,4/13/2016,97,19:00:00
1844505072,4/13/2016,95,20:00:00
1844505072,4/13/2016,109,21:00:00
1844505072,4/13/2016,81,22:00:00
1844505072,4/13/2016,101,23:00:00
1844505072,4/14/2016,82,0:00:00
1844505072,4/14/2016,65,1:00:00
1844505072,4/14/2016,56,2:00:00
1844505072,4/14/2016,56,3:00:00
1844505072,4/14/2016,56,4:00:00
1844505072,4/14/2016,56,5:00:00
1844505072,4/14/2016,56,6:00:00
1844505072,4/14/2016,62,7:00:00
1844505072,4/14/2016,115,8:00:00
1844505072,4/14/2016,113,9:00:00
1844505072,4/14/2016,130,10:00:00
1844505072,4/14/2016,114,11:00:00
1844505072,4/14/2016,85,12:00:00
1844505072,4/14/2016,112,13:00:00
1844505072,4/14/2016,80,14:00:00
1844505072,4/14/2016,89,15:00:00
1844505072,4/14/2016,84,16:00:00
1844505072,4/14/2016,117,17:00:00
1844505072,4/14/2016,88,18:00:00
1844505072,4/14/2016,152,19:00:00
1844505072,4/14/2016,107,20:00:00
1844505072,4/14/2016,95,21:00:00
1844505072,4/14/2016,80,22:00:00
1844505072,4/14/2016,78,23:00:00
1844505072,4/15/2016,63,0:00:00
1844505072,4/15/2016,56,1:00:00
1844505072,4/15/2016,56,2:00:00
1844505072,4/15/2016,56,3:00:00
1844505072,4/15/2016,56,4:00:00
1844505072,4/15/2016,56,5:00:00
1844505072,4/15/2016,56,6:00:00
1844505072,4/15/2016,56,7:00:00
1844505072,4/15/2016,56,8:00:00
1844505072,4/15/2016,56,9:00:00
1844505072,4/15/2016,76,10:00:00
1844505072,4/15/2016,86,11:00:00
1844505072,4/15/2016,93,12:00:00
1844505072,4/15/2016,97,13:00:00
1844505072,4/15/2016,100,14:00:00
1844505072,4/15/2016,99,15:00:00
1844505072,4/15/2016,92,16:00:00
1844505072,4/15/2016,71,17:00:00
1844505072,4/15/2016,56,18:00:00
1844505072,4/15/2016,56,19:00:00
1844505072,4/15/2016,56,20:00:00
1844505072,4/15/2016,91,21:00:00
1844505072,4/15/2016,94,22:00:00
1844505072,4/15/2016,89,23:00:00
1844505072,4/16/2016,56,0:00:00
1844505072,4/16/2016,56,1:00:00
1844505072,4/16/2016,56,2:00:00
1844505072,4/16/2016,56,3:00:00
1844505072,4/16/2016,56,4:00:00
1844505072,4/16/2016,56,5:00:00
1844505072,4/16/2016,56,6:00:00
1844505072,4/16/2016,56,7:00:00
1844505072,4/16/2016,56,8:00:00
1844505072,4/16/2016,66,9:00:00
1844505072,4/16/2016,95,10:00:00
1844505072,4/16/2016,111,11:00:00
1844505072,4/16/2016,101,12:00:00
1844505072,4/16/2016,144,13:00:00
1844505072,4/16/2016,118,14:00:00
1844505072,4/16/2016,67,15:00:00
1844505072,4/16/2016,58,16:00:00
1844505072,4/16/2016,56,17:00:00
1844505072,4/16/2016,56,18:00:00
1844505072,4/16/2016,56,19:00:00
1844505072,4/16/2016,56,20:00:00
1844505072,4/16/2016,56,21:00:00
1844505072,4/16/2016,56,22:00:00
1844505072,4/16/2016,56,23:00:00
1844505072,4/17/2016,56,0:00:00
1844505072,4/17/2016,57,1:00:00
1844505072,4/17/2016,56,2:00:00
1844505072,4/17/2016,56,3:00:00
1844505072,4/17/2016,56,4:00:00
1844505072,4/17/2016,56,5:00:00
1844505072,4/17/2016,56,6:00:00
1844505072,4/17/2016,56,7:00:00
1844505072,4/17/2016,56,8:00:00
1844505072,4/17/2016,56,9:00:00
1844505072,4/17/2016,56,10:00:00
1844505072,4/17/2016,56,11:00:00
1844505072,4/17/2016,56,12:00:00
1844505072,4/17/2016,56,13:00:00
1844505072,4/17/2016,102,14:00:00
1844505072,4/17/2016,121,15:00:00
1844505072,4/17/2016,153,16:00:00
1844505072,4/17/2016,97,17:00:00
1844505072,4/17/2016,82,18:00:00
1844505072,4/17/2016,97,19:00:00
1844505072,4/17/2016,101,20:00:00
1844505072,4/17/2016,91,21:00:00
1844505072,4/17/2016,84,22:00:00
1844505072,4/17/2016,79,23:00:00
1844505072,4/18/2016,96,0:00:00
1844505072,4/18/2016,56,1:00:00
1844505072,4/18/2016,56,2:00:00
1844505072,4/18/2016,56,3:00:00
1844505072,4/18/2016,56,4:00:00
1844505072,4/18/2016,56,5:00:00
1844505072,4/18/2016,72,6:00:00
1844505072,4/18/2016,67,7:00:00
1844505072,4/18/2016,95,8:00:00
1844505072,4/18/2016,82,9:00:00
1844505072,4/18/2016,88,10:00:00
1844505072,4/18/2016,56,11:00:00
1844505072,4/18/2016,56,12:00:00
1844505072,4/18/2016,56,13:00:00
1844505072,4/18/2016,56,14:00:00
1844505072,4/18/2016,63,15:00:00
1844505072,4/18/2016,58,16:00:00
1844505072,4/18/2016,82,17:00:00
1844505072,4/18/2016,103,18:00:00
1844505072,4/18/2016,122,19:00:00
1844505072,4/18/2016,87,20:00:00
1844505072,4/18/2016,91,21:00:00
1844505072,4/18/2016,130,22:00:00
1844505072,4/18/2016,74,23:00:00
1844505072,4/19/2016,70,0:00:00
1844505072,4/19/2016,56,1:00:00
1844505072,4/19/2016,56,2:00:00
1844505072,4/19/2016,56,3:00:00
1844505072,4/19/2016,56,4:00:00
1844505072,4/19/2016,56,5:00:00
1844505072,4/19/2016,56,6:00:00
1844505072,4/19/2016,56,7:00:00
1844505072,4/19/2016,56,8:00:00
1844505072,4/19/2016,56,9:00:00
1844505072,4/19/2016,62,10:00:00
1844505072,4/19/2016,56,11:00:00
1844505072,4/19/2016,56,12:00:00
1844505072,4/19/2016,56,13:00:00
1844505072,4/19/2016,56,14:00:00
1844505072,4/19/2016,56,15:00:00
1844505072,4/19/2016,56,16:00:00
1844505072,4/19/2016,56,17:00:00
1844505072,4/19/2016,56,18:00:00
1844505072,4/19/2016,56,19:00:00
1844505072,4/19/2016,56,20:00:00
1844505072,4/19/2016,56,21:00:00
1844505072,4/19/2016,56,22:00:00
1844505072,4/19/2016,56,23:00:00
1844505072,4/20/2016,56,0:00:00
1844505072,4/20/2016,56,1:00:00
1844505072,4/20/2016,56,2:00:00
1844505072,4/20/2016,56,3:00:00
1844505072,4/20/2016,56,4:00:00
1844505072,4/20/2016,56,5:00:00
1844505072,4/20/2016,56,6:00:00
1844505072,4/20/2016,56,7:00:00
1844505072,4/20/2016,56,8:00:00
1844505072,4/20/2016,56,9:00:00
1844505072,4/20/2016,56,10:00:00
1844505072,4/20/2016,56,11:00:00
1844505072,4/20/2016,56,12:00:00
1844505072,4/20/2016,56,13:00:00
1844505072,4/20/2016,56,14:00:00
1844505072,4/20/2016,56,15:00:00
1844505072,4/20/2016,56,16:00:00
1844505072,4/20/2016,56,17:00:00
1844505072,4/20/2016,56,18:00:00
1844505072,4/20/2016,56,19:00:00
1844505072,4/20/2016,56,20:00:00
1844505072,4/20/2016,56,21:00:00
1844505072,4/20/2016,58,22:00:00
1844505072,4/20/2016,56,23:00:00
1844505072,4/21/2016,56,0:00:00
1844505072,4/21/2016,56,1:00:00
1844505072,4/21/2016,56,2:00:00
1844505072,4/21/2016,56,3:00:00
1844505072,4/21/2016,56,4:00:00
1844505072,4/21/2016,56,5:00:00
1844505072,4/21/2016,56,6:00:00
1844505072,4/21/2016,56,7:00:00
1844505072,4/21/2016,83,8:00:00
1844505072,4/21/2016,126,9:00:00
1844505072,4/21/2016,116,10:00:00
1844505072,4/21/2016,99,11:00:00
1844505072,4/21/2016,80,12:00:00
1844505072,4/21/2016,95,13:00:00
1844505072,4/21/2016,96,14:00:00
1844505072,4/21/2016,89,15:00:00
1844505072,4/21/2016,101,16:00:00
1844505072,4/21/2016,129,17:00:00
1844505072,4/21/2016,89,18:00:00
1844505072,4/21/2016,101,19:00:00
1844505072,4/21/2016,184,20:00:00
1844505072,4/21/2016,75,21:00:00
